id,Title,Content,Permalink,_filled,_featured,_job_hours,_company_avatar,_company_facebook,_company_twitter,_company_googleplus,_company_linkedin,_company_instagram,_company_github,_company_pinterest,_claimed,geolocation_lat,geolocation_long,geolocation_formatted_address,geolocation_street_number,geolocation_street,geolocation_city,geolocation_state_short,geolocation_state_long,geolocation_postcode,geolocation_country_short,geolocation_country_long,geolocated,_job_location,_application,_company_website,_company_video,_job_expires,_phone,_gallery_images,_gallery,_job_author,_products,geolocation_map_lock_status,indica,_indica,hybrid,_hybrid,topicals,_topicals,edibles,_edibles,accessories,_accessories,_bubble_hash,vape_cart,_vape_cart,first_time_patient,_first_time_patient,coupons,_coupons,sativa,_sativa,bho,_bho,co2,_co2,rosin,_rosin,bubble_hash,_wp_old_slug,_average_rating,rating,_submitting_key,_job_title,_job_description,_featured_image,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Business Regions","Business Categories","Business Tags"
1451,"Great Lakes Tobacco",,http://kushy.net/business/great-lakes-tobacco/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.3681326,-83.3808392,"34369 Plymouth Rd, Livonia, MI 48150, USA",34369,"Plymouth Road",Livonia,MI,Michigan,48150,US,"United States",1,"34369 Plymouth Rd, Livonia, Michigan 48150",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1452,"Gifts From The Forest",,http://kushy.net/business/gifts-from-the-forest/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2476671,-83.6378948,"1514 Washtenaw Ave, Ypsilanti, MI 48197, USA",1514,"Washtenaw Avenue",Ypsilanti,MI,Michigan,48197,US,"United States",1,"1514 Washtenaw Road, Ypsilanti, Michigan 48197",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1453,"Wild Side Smoke Shop",,http://kushy.net/business/wild-side-smoke-shop-2/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2796932,-83.7468732,"209 E Liberty St, Ann Arbor, MI 48104, USA",209,"East Liberty Street","Ann Arbor",MI,Michigan,48104,US,"United States",1,"209 East Liberty Street, Ann Arbor, Michigan 48104",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1454,"2 Fat Guys & A Pipe",,http://kushy.net/business/2-fat-guys-a-pipe/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2566115,-83.221706,"17107 Ecorse Rd, Allen Park, MI 48101, USA",17107,"Ecorse Road","Allen Park",MI,Michigan,48101,US,"United States",1,"17107 Ecorse Road, Allen Park, Michigan 48101",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1455,"Smokers Alley",,http://kushy.net/business/smokers-alley/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.5005901,-82.9338884,"27738 Gratiot Ave, Roseville, MI 48066, USA",27738,"Gratiot Avenue",Roseville,MI,Michigan,48066,US,"United States",1,"27738 Gratoit Avenue, Roseville, Michigan 48066",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1456,"Fantasies Unlimited",,http://kushy.net/business/fantasies-unlimited/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.664665,-83.279794,"974 Joslyn Ave, Pontiac, MI 48340, USA",974,"Joslyn Avenue",Pontiac,MI,Michigan,48340,US,"United States",1,"974 Joslyn Avenue, Pontiac, Michigan 48340",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1457,"The Mystic Dragon",,http://kushy.net/business/the-mystic-dragon/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2476501,-83.6402514,"1739 Washtenaw Ave, Ypsilanti, MI 48197, USA",1739,"Washtenaw Avenue",Ypsilanti,MI,Michigan,48197,US,"United States",1,"1739 Washtenaw Ave, Ypsilanti, Michigan 48197",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1458,"Fabuloso Tobacconist & Cafe",,http://kushy.net/business/fabuloso-tobacconist-cafe/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.734896,-83.3079584,"3079 Baldwin Rd, Orion Charter Township, MI 48359, USA",3079,"Baldwin Road",Orion,MI,Michigan,48359,US,"United States",1,"3079 Baldwin Road, Orion, Michigan 48359",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1459,"Jungle Room",,http://kushy.net/business/jungle-room/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.5460154,-83.214638,"205 Pierce St, Birmingham, MI 48009, USA",205,"Pierce Street",Birmingham,MI,Michigan,48009,US,"United States",1,"205 Pierce Street, Birmingham, Michigan 48009",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1460,"BDT Smoke Shops - Ypsilanti",,http://kushy.net/business/bdt-smoke-shops-ypsilanti/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,,,,,,Ypsilanti,,,,,,,"19 North Hamilton, Ypsilanti, Michigan 48197",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,,Headshop,
1461,"Cloud 22",,http://kushy.net/business/cloud-22/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.6374439,-83.2917502,"22 N Saginaw St, Pontiac, MI 48342, USA",22,"North Saginaw Street",Pontiac,MI,Michigan,48342,US,"United States",1,"22 N. Saginaw St, Pontiac, Michigan 48342",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1462,"Smokers World",,http://kushy.net/business/smokers-world/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2373497,-83.6817448,"3644 Carpenter Rd, Ypsilanti, MI 48197, USA",3644,"Carpenter Road",Ypsilamti,MI,Michigan,48197,US,"United States",1,"3644 Carpenter Road, Ypsilamti, Michigan 48197",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1463,"Tobacco Town LLC",,http://kushy.net/business/tobacco-town-llc/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,41.9303211,-83.4121498,"539 N Telegraph Rd, Monroe, MI 48162, USA",539,"North Telegraph Road",Monroe,MI,Michigan,48162,US,"United States",1,"539 North Telegraph Road, Monroe, Michigan 48162",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1464,Tastebuds,,http://kushy.net/business/tastebuds/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.445661,-83.018917,"8500 8 Mile Rd, Detroit, MI 48234, USA",8500,"8 Mile Road",Detroit,MI,Michigan,48234,US,"United States",1,"8500 East 8 Mile Road, Detroit, Michigan 48234",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1465,"Sara Smoke & More",,http://kushy.net/business/sara-smoke-more/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.3051987,-83.388503,"894 S Wayne Rd, Westland, MI 48186, USA",894,"South Wayne Road",Westland,MI,Michigan,48186,US,"United States",1,"894 South Wayne Road, Westland, Michigan 48186",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1466,"Puff Dannys Glass Boutique",,http://kushy.net/business/puff-dannys-glass-boutique/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.1982616,-83.1796266,"3383 Fort St, Wyandotte, MI 48192, USA",3383,"Fort Street",Wyandotte,MI,Michigan,48192,US,"United States",1,"3383 Fort Street, Wyandotte, Michigan 48192",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1467,"Detroit Hard Glass",,http://kushy.net/business/detroit-hard-glass/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.403425,-82.919836,"4134 Hereford St, Detroit, MI 48224, USA",4134,"Hereford Street",Detroit,MI,Michigan,48224,US,"United States",1,"4134 Hereford Street, Detroit, Michigan 48224",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1468,"The FyouNK Collective",,http://kushy.net/business/the-fyounk-collective/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.487586,-83.140598,"327 E 4th St, Royal Oak, MI 48067, USA",327,"East 4th Street","Royal Oak",MI,Michigan,48067,US,"United States",1,"327 E Fourth Street, Royal Oak, Michigan 48067",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1469,"Smokers Shop",,http://kushy.net/business/smokers-shop/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.1715135,-83.7707127,"521 E Michigan Ave, Saline, MI 48176, USA",521,"East Michigan Avenue",Saline,MI,Michigan,48176,US,"United States",1,"521 E Michigan Ave, Saline, Michigan 48176",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1470,"The Road Show",,http://kushy.net/business/the-road-show/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.5055308,-82.9305586,"28500 Gratiot Ave, Roseville, MI 48066, USA",28500,"Gratiot Avenue",Roseville,MI,Michigan,48066,US,"United States",1,"28500 Gratiot Avenue, Roseville, Michigan 48066",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1471,"Bakers Paradise",,http://kushy.net/business/bakers-paradise/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.6788494,-83.2287369,"3079 E Walton Blvd, Auburn Hills, MI 48326, USA",3079,"East Walton Boulevard","Auburn Hills",MI,Michigan,48326,US,"United States",1,"3079 Walton Blvd, Auburn Hills, Michigan 48326",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1472,"The Onelove Culture Shop",,http://kushy.net/business/the-onelove-culture-shop/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.246131,-83.61006,"27 E Cross St, Ypsilanti, MI 48198, USA",27,"East Cross Street",Ypsilanti,MI,Michigan,48198,US,"United States",1,"27 East Cross Street, Ypsilanti, Michigan 48198",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1473,"Loonar Station",,http://kushy.net/business/loonar-station/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.1409265,-83.2159474,"3951 West Rd, Woodhaven, MI 48183, USA",3951,"West Road",Trenton,MI,Michigan,48183,US,"United States",1,"3951 West Road, Trenton, Michigan 48183",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1474,"Wild Side Smoke Shop",,http://kushy.net/business/wild-side-smoke-shop-3/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2994151,-83.7243296,"1731 Plymouth Rd, Ann Arbor, MI 48105, USA",1731,"Plymouth Road","Ann Arbor",MI,Michigan,48105,US,"United States",1,"1731 Plymouth Road, Ann Arbor, Michigan 48103",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1475,"Flyin High Inc",,http://kushy.net/business/flyin-high-inc/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.614404,-82.9727213,"43260 Hayes Rd, Charter Twp of Clinton, MI 48038, USA",43260,"Hayes Road","Clinton Township",MI,Michigan,48038,US,"United States",1,"43260 Hayes Road, Clinton Township, Michigan 48038",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1476,"42 Degrees Ann Arbor",,http://kushy.net/business/42-degrees-ann-arbor/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2779564,-83.7412653,"613 E William St, Ann Arbor, MI 48104, USA",613,"East William Street","Ann Arbor",MI,Michigan,48104,US,"United States",1,"613 E William St, Ann Arbor, Michigan 48104",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1477,"Wild Side Smoke Shop",,http://kushy.net/business/wild-side-smoke-shop-4/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.5373185,-83.2041738,"33766 Woodward Ave, Birmingham, MI 48009, USA",33766,"Woodward Avenue",Birmingham,MI,Michigan,48009,US,"United States",1,"33766 Woodward Avenue, Birmingham, Michigan 48009",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1478,"BDT Smoke Shops - Utica",,http://kushy.net/business/bdt-smoke-shops-utica/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.6258575,-83.0336411,"7770 Auburn Rd, Utica, MI 48317, USA",7770,"Auburn Road",Utica,MI,Michigan,48317,US,"United States",1,"7770 Auburn Road, Utica, Michigan 48317",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1479,"Twenty Past",,http://kushy.net/business/twenty-past/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2589438,-83.2076163,"6518 Allen Rd, Allen Park, MI 48101, USA",6518,"Allen Road","Allen Park",MI,Michigan,48101,US,"United States",1,"6518 Allen Road, Allen Park, Michigan 48101",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1480,"Foggy Bottom Bayou",,http://kushy.net/business/foggy-bottom-bayou/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.279742,-83.740458,"213 S State St, Ann Arbor, MI 48104, USA",213,"South State Street","Ann Arbor",MI,Michigan,48104,US,"United States",1,"213 South State Street, Ann Arbor, Michigan 48104",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1481,"Stairway To Heaven",,http://kushy.net/business/stairway-to-heaven/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.2780232,-83.7410422,"340 S State St, Ann Arbor, MI 48104, USA",340,"South State Street","Ann Arbor",MI,Michigan,48104,US,"United States",1,"340 South State Street, Ann Arbor, Michigan 48104",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1482,RAYâ€™Dâ€™ENCE,,http://kushy.net/business/rayaedaeence/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.546251,-83.2143428,"124 S Old Woodward Ave, Birmingham, MI 48009, USA",124,"South Old Woodward Avenue",Birmingham,MI,Michigan,48009,US,"United States",1,"124 South Old Woodward Avenue, Birmingham, Michigan 48009",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1483,"Smokers Castle",,http://kushy.net/business/smokers-castle/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.3983633,-83.3144575,"15136 Inkster Rd, Redford Charter Twp, MI 48239, USA",15136,"Inkster Road","Redford Charter Twp",MI,Michigan,48239,US,"United States",1,"15136 Inkster Road, Redford Charter Twp, Michigan 48239",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1484,Illusionz,,http://kushy.net/business/illusionz/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,42.5461658,-83.2142106,"142 S Old Woodward Ave, Birmingham, MI 48009, USA",142,"South Old Woodward Avenue",Birmingham,MI,Michigan,48009,US,"United States",1,"142 S Old Woodward Avenue, Birmingham, Michigan 48009",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
1485,"Kyfs Creations",,http://kushy.net/business/kyfs-creations/,0,0,,http://weedporndaily.com/images/weed-leaf2.gif,,,,,,,,,41.9260028,-83.4128942,"302 N Telegraph Rd, Monroe, MI 48162, USA",302,"North Telegraph Road",Monroe,MI,Michigan,48162,US,"United States",1,"302 N. Telegraph Rd., Monroe, Michigan 48162",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,vlcsnap-2016-06-25-13h58m06s561.jpg,/home/kushy/public_html/wp-content/uploads/2016/10/vlcsnap-2016-06-25-13h58m06s561.jpg,977,vlcsnap-2016-06-25-13h58m06s561,,,,"United States>Michigan",Headshop,
